year.from,month.from,day.from,year.to,month.to,day.to,week,numdate,raw.births.no.uhp,birth.trend,pop,inner.pop,raw.birth.rate,lin.birth.rate1,lin.birth.rate2
1801,10,13,1801,10,20,42,1801.784,389,380.1467,1112995.552,973425.528,3.91E-04,0.000567167,0.000739769
1801,10,20,1801,10,27,43,1801.803,351,380.309,1113388.434,973767.6135,3.91E-04,0.000567231,0.000739834
1801,10,27,1801,11,3,44,1801.822,345,380.4711,1113781.316,974109.699,3.91E-04,0.000567296,0.000739899
1801,11,3,1801,11,10,45,1801.841,263,380.6327,1114174.198,974451.7845,3.91E-04,0.000567361,0.000739963
1801,11,10,1801,11,17,46,1801.86,423,380.7941,1114567.08,974793.87,3.91E-04,0.000567425,0.000740028
1801,11,17,1801,11,24,47,1801.879,417,380.9551,1114959.962,975135.9555,3.91E-04,0.00056749,0.000740093
1801,11,24,1801,12,1,48,1801.899,359,381.1157,1115373.522,975496.0455,3.91E-04,0.000567558,0.000740161
1801,12,1,1801,12,8,49,1801.918,442,381.276,1115766.404,975838.131,3.91E-04,0.000567623,0.000740225
1801,12,8,1801,12,15,50,1801.937,315.5,381.4359,1116159.286,976180.2165,3.91E-04,0.000567687,0.00074029
1801,12,15,1801,12,22,51,1801.956,189,381.5955,1116552.168,976522.302,3.91E-04,0.000567752,0.000740355
1801,12,22,1801,12,29,52,1801.975,351,381.7546,1116945.05,976864.3875,3.91E-04,0.000567816,0.000740419
1801,12,29,1802,1,5,1,1801.995,331,381.9133,1117358.61,977224.4775,3.91E-04,0.000567884,0.000740487
1802,1,5,1802,1,12,2,1802.014,377,382.0717,1117751.492,977566.563,3.91E-04,0.000567949,0.000740552
1802,1,12,1802,1,19,3,1802.033,292,382.2296,1118144.374,977908.6485,3.91E-04,0.000568014,0.000740616
1802,1,19,1802,1,26,4,1802.052,390,382.3871,1118537.256,978250.734,3.91E-04,0.000568078,0.000740681
1802,1,26,1802,2,2,5,1802.071,408,382.5441,1118930.138,978592.8195,3.91E-04,0.000568143,0.000740746
1802,2,2,1802,2,9,6,1802.09,429,382.7007,1119323.02,978934.905,3.91E-04,0.000568208,0.00074081
1802,2,9,1802,2,16,7,1802.11,350,382.8568,1119736.58,979294.995,3.91E-04,0.000568276,0.000740878
1802,2,16,1802,2,23,8,1802.129,348,383.0125,1120129.462,979637.0805,3.91E-04,0.00056834,0.000740943
1802,2,23,1802,3,2,9,1802.148,457,383.1677,1120522.344,979979.166,3.91E-04,0.000568405,0.000741008
1802,3,2,1802,3,9,10,1802.167,430,383.3225,1120915.226,980321.2515,3.91E-04,0.000568469,0.000741072
1802,3,9,1802,3,16,11,1802.186,336,383.4767,1121308.108,980663.337,3.91E-04,0.000568534,0.000741137
1802,3,16,1802,3,23,12,1802.205,370,383.6304,1121700.99,981005.4225,3.91E-04,0.000568599,0.000741201
1802,3,23,1802,3,30,13,1802.225,310,383.7837,1122114.55,981365.5125,3.91E-04,0.000568667,0.000741269
1802,3,30,1802,4,6,14,1802.244,462,383.9364,1122507.432,981707.598,3.91E-04,0.000568731,0.000741334
1802,4,6,1802,4,13,15,1802.263,348,384.0885,1122900.314,982049.6835,3.91E-04,0.000568796,0.000741399
1802,4,13,1802,4,20,16,1802.282,312,384.2402,1123293.196,982391.769,3.91E-04,0.000568861,0.000741463
1802,4,20,1802,4,27,17,1802.301,430,384.3913,1123686.078,982733.8545,3.91E-04,0.000568925,0.000741528
1802,4,27,1802,5,4,18,1802.321,400,384.5418,1124099.638,983093.9445,3.91E-04,0.000568993,0.000741596
1802,5,4,1802,5,11,19,1802.34,329,384.6918,1124492.52,983436.03,3.91E-04,0.000569058,0.000741661
1802,5,11,1802,5,18,20,1802.359,407,384.8412,1124885.402,983778.1155,3.91E-04,0.000569122,0.000741725
1802,5,18,1802,5,25,21,1802.378,332,384.99,1125278.284,984120.201,3.91E-04,0.000569187,0.00074179
1802,5,25,1802,6,1,22,1802.397,284,385.1383,1125671.166,984462.2865,3.91E-04,0.000569252,0.000741854
1802,6,1,1802,6,8,23,1802.416,424,385.2859,1126064.048,984804.372,3.91E-04,0.000569316,0.000741919
1802,6,8,1802,6,15,24,1802.436,554,385.433,1126477.608,985164.462,3.91E-04,0.000569384,0.000741987
1802,6,15,1802,6,22,25,1802.455,340,385.5794,1126870.49,985506.5475,3.91E-04,0.000569449,0.000742052
1802,6,22,1802,6,29,26,1802.474,397,385.7251,1127263.372,985848.633,3.91E-04,0.000569514,0.000742116
1802,6,29,1802,7,6,27,1802.493,421,385.8703,1127656.254,986190.7185,3.91E-04,0.000569578,0.000742181
1802,7,6,1802,7,13,28,1802.512,441,386.0148,1128049.136,986532.804,3.91E-04,0.000569643,0.000742246
1802,7,13,1802,7,20,29,1802.532,396,386.1586,1128462.696,986892.894,3.91E-04,0.000569711,0.000742314
1802,7,20,1802,7,27,30,1802.551,390,386.3018,1128855.578,987234.9795,3.91E-04,0.000569776,0.000742378
1802,7,27,1802,8,3,31,1802.57,311,386.4443,1129248.46,987577.065,3.91E-04,0.00056984,0.000742443
1802,8,3,1802,8,10,32,1802.589,427,386.5862,1129641.342,987919.1505,3.91E-04,0.000569905,0.000742508
1802,8,10,1802,8,17,33,1802.608,384,386.7273,1130034.224,988261.236,3.91E-04,0.000569969,0.000742572
1802,8,17,1802,8,24,34,1802.627,466,386.8678,1130427.106,988603.3215,3.91E-04,0.000570034,0.000742637
1802,8,24,1802,8,31,35,1802.647,425,387.0075,1130840.666,988963.4115,3.91E-04,0.000570102,0.000742705
1802,8,31,1802,9,7,36,1802.666,340,387.1465,1131233.548,989305.497,3.91E-04,0.000570167,0.000742769
1802,9,7,1802,9,14,37,1802.685,304,387.2848,1131626.43,989647.5825,3.91E-04,0.000570231,0.000742834
1802,9,14,1802,9,21,38,1802.704,359,387.4224,1132019.312,989989.668,3.91E-04,0.000570296,0.000742899
1802,9,21,1802,9,28,39,1802.723,407,387.5592,1132412.194,990331.7535,3.91E-04,0.000570361,0.000742963
1802,9,28,1802,10,5,40,1802.742,362,387.6952,1132805.076,990673.839,3.91E-04,0.000570425,0.000743028
1802,10,5,1802,10,12,41,1802.762,405,387.8305,1133218.636,991033.929,3.91E-04,0.000570493,0.000743096
1802,10,12,1802,10,19,42,1802.781,369,387.965,1133611.518,991376.0145,3.91E-04,0.000570558,0.000743161
1802,10,19,1802,10,26,43,1802.8,329,388.0988,1134004.4,991718.1,3.91E-04,0.000570622,0.000743225
1802,10,26,1802,11,2,44,1802.819,425,388.2317,1134397.282,992060.1855,3.91E-04,0.000570687,0.00074329
1802,11,2,1802,11,9,45,1802.838,388,388.3639,1134790.164,992402.271,3.91E-04,0.000570752,0.000743354
1802,11,9,1802,11,16,46,1802.858,345,388.4952,1135203.724,992762.361,3.91E-04,0.00057082,0.000743422
1802,11,16,1802,11,23,47,1802.877,360,388.6258,1135596.606,993104.4465,3.91E-04,0.000570884,0.000743487
1802,11,23,1802,11,30,48,1802.896,410,388.7555,1135989.488,993446.532,3.91E-04,0.000570949,0.000743552
1802,11,30,1802,12,7,49,1802.915,432,388.8843,1136382.37,993788.6175,3.91E-04,0.000571014,0.000743616
1802,12,7,1802,12,14,50,1802.934,394,389.0124,1136775.252,994130.703,3.91E-04,0.000571078,0.000743681
1802,12,14,1802,12,21,51,1802.953,356,389.1395,1137168.134,994472.7885,3.91E-04,0.000571143,0.000743746
1802,12,21,1802,12,28,52,1802.973,531,389.2658,1137581.694,994832.8785,3.91E-04,0.000571211,0.000743814
1802,12,28,1803,1,4,1,1802.992,381,389.3913,1137974.576,995174.964,3.91E-04,0.000571276,0.000743878
1803,1,4,1803,1,11,2,1803.011,343,389.5158,1138367.458,995517.0495,3.91E-04,0.00057134,0.000743943
1803,1,11,1803,1,18,3,1803.03,315,389.6395,1138760.34,995859.135,3.91E-04,0.000571405,0.000744008
1803,1,18,1803,1,25,4,1803.049,434,389.7622,1139153.222,996201.2205,3.91E-04,0.000571469,0.000744072
1803,1,25,1803,2,1,5,1803.068,349,389.8841,1139546.104,996543.306,3.91E-04,0.000571534,0.000744137
1803,2,1,1803,2,8,6,1803.088,327,390.005,1139959.664,996903.396,3.91E-04,0.000571602,0.000744205
1803,2,8,1803,2,15,7,1803.107,415,390.1251,1140352.546,997245.4815,3.91E-04,0.000571667,0.000744269
1803,2,15,1803,2,22,8,1803.126,381,390.2441,1140745.428,997587.567,3.91E-04,0.000571731,0.000744334
1803,2,22,1803,3,1,9,1803.145,381,390.3623,1141138.31,997929.6525,3.91E-04,0.000571796,0.000744399
1803,3,1,1803,3,8,10,1803.164,491,390.4795,1141531.192,998271.738,3.91E-04,0.000571861,0.000744463
1803,3,8,1803,3,15,11,1803.184,386,390.5957,1141944.752,998631.828,3.91E-04,0.000571929,0.000744531
1803,3,15,1803,3,22,12,1803.203,375,390.7109,1142337.634,998973.9135,3.91E-04,0.000571993,0.000744596
1803,3,22,1803,3,29,13,1803.222,361,390.8252,1142730.516,999315.999,3.91E-04,0.000572058,0.000744661
1803,3,29,1803,4,5,14,1803.241,436,390.9385,1143123.398,999658.0845,3.91E-04,0.000572122,0.000744725
1803,4,5,1803,4,12,15,1803.26,484,391.0508,1143516.28,1000000.17,3.91E-04,0.000572187,0.00074479
1803,4,12,1803,4,19,16,1803.279,493,391.1621,1143909.162,1000342.256,3.91E-04,0.000572252,0.000744854
1803,4,19,1803,4,26,17,1803.299,460,391.2723,1144322.722,1000702.345,3.91E-04,0.00057232,0.000744922
1803,4,26,1803,5,3,18,1803.318,394,391.3816,1144715.604,1001044.431,3.91E-04,0.000572384,0.000744987
1803,5,3,1803,5,10,19,1803.337,370,391.4898,1145108.486,1001386.516,3.91E-04,0.000572449,0.000745052
1803,5,10,1803,5,17,20,1803.356,354,391.5969,1145501.368,1001728.602,3.91E-04,0.000572514,0.000745116
1803,5,17,1803,5,24,21,1803.375,369,391.703,1145894.25,1002070.688,3.91E-04,0.000572578,0.000745181
1803,5,24,1803,5,31,22,1803.395,482,391.8081,1146307.81,1002430.777,3.91E-04,0.000572646,0.000745249
1803,5,31,1803,6,7,23,1803.414,406,391.912,1146700.692,1002772.863,3.91E-04,0.000572711,0.000745314
1803,6,7,1803,6,14,24,1803.433,419,392.0149,1147093.574,1003114.948,3.91E-04,0.000572776,0.000745378
1803,6,14,1803,6,21,25,1803.452,327,392.1167,1147486.456,1003457.034,3.91E-04,0.00057284,0.000745443
1803,6,21,1803,6,28,26,1803.471,317,392.2174,1147879.338,1003799.12,3.91E-04,0.000572905,0.000745507
1803,6,28,1803,7,5,27,1803.49,417,392.317,1148272.22,1004141.205,3.91E-04,0.000572969,0.000745572
1803,7,5,1803,7,12,28,1803.51,444,392.4155,1148685.78,1004501.295,3.91E-04,0.000573037,0.00074564
1803,7,12,1803,7,19,29,1803.529,435,392.5129,1149078.662,1004843.381,3.91E-04,0.000573102,0.000745705
1803,7,19,1803,7,26,30,1803.548,316,392.6091,1149471.544,1005185.466,3.91E-04,0.000573167,0.000745769
1803,7,26,1803,8,2,31,1803.567,575,392.7042,1149864.426,1005527.552,3.91E-04,0.000573231,0.000745834
1803,8,2,1803,8,9,32,1803.586,276,392.7981,1150257.308,1005869.637,3.91E-04,0.000573296,0.000745899
1803,8,9,1803,8,16,33,1803.605,414,392.8909,1150650.19,1006211.723,3.90E-04,0.000572361,0.000744963
1803,8,16,1803,8,23,34,1803.625,287,392.9825,1151063.75,1006571.813,3.90E-04,0.000572429,0.000745031
1803,8,23,1803,8,30,35,1803.644,273,393.0729,1151456.632,1006913.898,3.90E-04,0.000572493,0.000745096
1803,8,30,1803,9,6,36,1803.663,453,393.1621,1151849.514,1007255.984,3.90E-04,0.000572558,0.000745161
1803,9,6,1803,9,13,37,1803.682,357,393.2502,1152242.396,1007598.069,3.90E-04,0.000572622,0.000745225
1803,9,13,1803,9,20,38,1803.701,311,393.337,1152635.278,1007940.155,3.90E-04,0.000572687,0.00074529
1803,9,20,1803,9,27,39,1803.721,468,393.4226,1153048.838,1008300.245,3.90E-04,0.000572755,0.000745358
1803,9,27,1803,10,4,40,1803.74,364,393.507,1153441.72,1008642.33,3.90E-04,0.00057282,0.000745422
1803,10,4,1803,10,11,41,1803.759,378,393.5901,1153834.602,1008984.416,3.90E-04,0.000572884,0.000745487
1803,10,11,1803,10,18,42,1803.778,354,393.672,1154227.484,1009326.501,3.90E-04,0.000572949,0.000745552
1803,10,18,1803,10,25,43,1803.797,310,393.7527,1154620.366,1009668.587,3.90E-04,0.000573014,0.000745616
1803,10,25,1803,11,1,44,1803.816,365,393.8321,1155013.248,1010010.672,3.90E-04,0.000573078,0.000745681
1803,11,1,1803,11,8,45,1803.836,328,393.9102,1155426.808,1010370.762,3.90E-04,0.000573146,0.000745749
1803,11,8,1803,11,15,46,1803.855,392,393.9871,1155819.69,1010712.848,3.90E-04,0.000573211,0.000745814
1803,11,15,1803,11,22,47,1803.874,361,394.0626,1156212.572,1011054.933,3.90E-04,0.000573275,0.000745878
1803,11,22,1803,11,29,48,1803.893,336,394.1369,1156605.454,1011397.019,3.90E-04,0.00057334,0.000745943
1803,11,29,1803,12,6,49,1803.912,424,394.2098,1156998.336,1011739.104,3.90E-04,0.000573405,0.000746007
1803,12,6,1803,12,13,50,1803.932,316.5,394.2815,1157411.896,1012099.194,3.90E-04,0.000573473,0.000746076
1803,12,13,1803,12,20,51,1803.951,209,394.3518,1157804.778,1012441.28,3.90E-04,0.000573537,0.00074614
1803,12,20,1803,12,27,52,1803.97,377.5,394.4208,1158197.66,1012783.365,3.89E-04,0.000572602,0.000745205
1803,12,27,1804,1,3,1,1803.989,546,394.4884,1158590.542,1013125.451,3.89E-04,0.000572667,0.000745269
1804,1,3,1804,1,10,2,1804.008,422,394.5547,1158983.424,1013467.536,3.89E-04,0.000572731,0.000745334
1804,1,10,1804,1,17,3,1804.027,384,394.6196,1159376.306,1013809.622,3.89E-04,0.000572796,0.000745399
1804,1,17,1804,1,24,4,1804.047,359,394.6832,1159789.866,1014169.712,3.89E-04,0.000572864,0.000745467
1804,1,24,1804,1,31,5,1804.066,399,394.7454,1160182.748,1014511.797,3.89E-04,0.000572929,0.000745531
1804,1,31,1804,2,7,6,1804.085,499,394.8062,1160575.63,1014853.883,3.89E-04,0.000572993,0.000745596
1804,2,7,1804,2,14,7,1804.104,361,394.8657,1160968.512,1015195.968,3.89E-04,0.000573058,0.000745661
1804,2,14,1804,2,21,8,1804.123,430,394.9237,1161361.394,1015538.054,3.89E-04,0.000573122,0.000745725
1804,2,21,1804,2,28,9,1804.142,381,394.9804,1161754.276,1015880.139,3.89E-04,0.000573187,0.00074579
1804,2,28,1804,3,6,10,1804.162,354,395.0279,1162167.836,1016240.229,3.89E-04,0.000573255,0.000745858
1804,3,6,1804,3,13,11,1804.178,439,395.082,1162498.684,1016528.301,3.89E-04,0.000573309,0.000745912
1804,3,13,1804,3,20,12,1804.197,405,395.1347,1162891.566,1016870.386,3.89E-04,0.000573374,0.000745977
1804,3,20,1804,3,27,13,1804.216,434,395.186,1163284.448,1017212.472,3.88E-04,0.000572439,0.000745041
1804,3,27,1804,4,3,14,1804.236,475,395.2359,1163698.008,1017572.562,3.88E-04,0.000572507,0.00074511
1804,4,3,1804,4,10,15,1804.255,493,395.2845,1164090.89,1017914.648,3.88E-04,0.000572571,0.000745174
1804,4,10,1804,4,17,16,1804.274,378,395.3316,1164483.772,1018256.733,3.88E-04,0.000572636,0.000745239
1804,4,17,1804,4,24,17,1804.293,394,395.3774,1164876.654,1018598.818,3.88E-04,0.000572701,0.000745303
1804,4,24,1804,5,1,18,1804.312,364,395.4219,1165269.536,1018940.904,3.88E-04,0.000572765,0.000745368
1804,5,1,1804,5,8,19,1804.332,464,395.4649,1165683.096,1019300.994,3.88E-04,0.000572833,0.000745436
1804,5,8,1804,5,15,20,1804.351,391,395.5067,1166075.978,1019643.08,3.88E-04,0.000572898,0.000745501
1804,5,15,1804,5,22,21,1804.37,500,395.5471,1166468.86,1019985.165,3.88E-04,0.000572963,0.000745565
1804,5,22,1804,5,29,22,1804.389,503,395.5861,1166861.742,1020327.25,3.88E-04,0.000573027,0.00074563
1804,5,29,1804,6,5,23,1804.408,449,395.6238,1167254.624,1020669.336,3.88E-04,0.000573092,0.000745695
1804,6,5,1804,6,12,24,1804.427,482,395.6603,1167647.506,1021011.421,3.88E-04,0.000573156,0.000745759
1804,6,12,1804,6,19,25,1804.447,419,395.6954,1168061.066,1021371.511,3.87E-04,0.000572224,0.000744827
1804,6,19,1804,6,26,26,1804.466,309,395.7292,1168453.948,1021713.597,3.87E-04,0.000572289,0.000744892
1804,6,26,1804,7,3,27,1804.485,511,395.7617,1168846.83,1022055.682,3.87E-04,0.000572354,0.000744956
1804,7,3,1804,7,10,28,1804.504,431,395.7929,1169239.712,1022397.768,3.87E-04,0.000572418,0.000745021
1804,7,10,1804,7,17,29,1804.523,400,395.8229,1169632.594,1022739.853,3.87E-04,0.000572483,0.000745086
1804,7,17,1804,7,24,30,1804.542,385,395.8516,1170025.476,1023081.939,3.87E-04,0.000572548,0.00074515
1804,7,24,1804,7,31,31,1804.562,375,395.879,1170439.036,1023442.029,3.87E-04,0.000572616,0.000745218
1804,7,31,1804,8,7,32,1804.581,330,395.9052,1170831.918,1023784.114,3.87E-04,0.00057268,0.000745283
1804,8,7,1804,8,14,33,1804.6,408,395.9301,1171224.8,1024126.2,3.87E-04,0.000572745,0.000745348
1804,8,14,1804,8,21,34,1804.619,386,395.9538,1171617.682,1024468.285,3.86E-04,0.000571809,0.000744412
1804,8,21,1804,8,28,35,1804.638,417,395.9763,1172010.564,1024810.371,3.86E-04,0.000571874,0.000744477
1804,8,28,1804,9,4,36,1804.658,378,395.9975,1172424.124,1025170.461,3.86E-04,0.000571942,0.000744545
1804,9,4,1804,9,11,37,1804.677,417,396.0175,1172817.006,1025512.546,3.86E-04,0.000572007,0.000744609
1804,9,11,1804,9,18,38,1804.696,329,396.0363,1173209.888,1025854.632,0.000386055,0.000572126,0.000744729
1804,9,18,1804,9,25,39,1804.715,400,396.054,1173602.77,1026196.717,3.86E-04,0.000572136,0.000744739
1804,9,25,1804,10,2,40,1804.734,388,396.0704,1173995.652,1026538.803,3.86E-04,0.000572201,0.000744803
1804,10,2,1804,10,9,41,1804.753,413,396.0856,1174388.534,1026880.888,3.86E-04,0.000572265,0.000744868
1804,10,9,1804,10,16,42,1804.773,449,396.0997,1174802.094,1027240.978,3.86E-04,0.000572333,0.000744936
1804,10,16,1804,10,23,43,1804.792,428,396.1126,1175194.976,1027583.064,3.85E-04,0.000571398,0.000744001
1804,10,23,1804,10,30,44,1804.811,442,396.1244,1175587.858,1027925.149,3.85E-04,0.000571463,0.000744065
1804,10,30,1804,11,6,45,1804.83,393,396.1349,1175980.74,1028267.235,3.85E-04,0.000571527,0.00074413
1804,11,6,1804,11,13,46,1804.849,387,396.1444,1176373.622,1028609.32,3.85E-04,0.000571592,0.000744195
1804,11,13,1804,11,20,47,1804.868,351,396.1527,1176766.504,1028951.406,3.85E-04,0.000571656,0.000744259
1804,11,20,1804,11,27,48,1804.888,363,396.1599,1177180.064,1029311.496,3.85E-04,0.000571724,0.000744327
1804,11,27,1804,12,4,49,1804.907,358,396.1659,1177572.946,1029653.581,3.85E-04,0.000571789,0.000744392
1804,12,4,1804,12,11,50,1804.926,280,396.1709,1177965.828,1029995.667,3.85E-04,0.000571854,0.000744456
1804,12,11,1804,12,18,51,1804.945,202,396.1747,1178358.71,1030337.752,3.85E-04,0.000571918,0.000744521
1804,12,18,1804,12,25,52,1804.964,283,396.1775,1178751.592,1030679.838,3.84E-04,0.000570983,0.000743586
1804,12,25,1805,1,1,1,1804.984,449,396.1791,1179165.152,1031039.928,3.84E-04,0.000571051,0.000743654
1805,1,1,1805,1,8,2,1805.003,461,396.1797,1179558.034,1031382.013,3.84E-04,0.000571116,0.000743718
1805,1,8,1805,1,15,3,1805.022,332,396.1792,1179950.916,1031724.099,3.84E-04,0.00057118,0.000743783
1805,1,15,1805,1,22,4,1805.041,358,396.1776,1180343.798,1032066.184,3.84E-04,0.000571245,0.000743848
1805,1,22,1805,1,29,5,1805.06,306,396.175,1180736.68,1032408.27,3.84E-04,0.000571309,0.000743912
1805,1,29,1805,2,5,6,1805.079,341,396.1714,1181129.562,1032750.355,3.84E-04,0.000571374,0.000743977
1805,2,5,1805,2,12,7,1805.099,332,396.1666,1181543.122,1033110.445,3.83E-04,0.000570442,0.000743045
1805,2,12,1805,2,19,8,1805.118,390,396.1609,1181936.004,1033452.531,3.83E-04,0.000570507,0.000743109
1805,2,19,1805,2,26,9,1805.137,400,396.1541,1182328.886,1033794.616,3.83E-04,0.000570571,0.000743174
1805,2,26,1805,3,5,10,1805.156,365,396.1463,1182721.768,1034136.702,3.83E-04,0.000570636,0.000743239
1805,3,5,1805,3,12,11,1805.175,417,396.1375,1183114.65,1034478.787,3.83E-04,0.000570701,0.000743303
1805,3,12,1805,3,19,12,1805.195,361,396.1277,1183528.21,1034838.877,3.83E-04,0.000570769,0.000743371
1805,3,19,1805,3,26,13,1805.214,385,396.1169,1183921.092,1035180.963,3.83E-04,0.000570833,0.000743436
1805,3,26,1805,4,2,14,1805.233,322,396.1051,1184313.974,1035523.048,3.83E-04,0.000570898,0.000743501
1805,4,2,1805,4,9,15,1805.252,333,396.0923,1184706.856,1035865.134,3.82E-04,0.000569963,0.000742565
1805,4,9,1805,4,16,16,1805.271,463,396.0786,1185099.738,1036207.219,3.82E-04,0.000570027,0.00074263
1805,4,16,1805,4,23,17,1805.29,443,396.0638,1185492.62,1036549.305,3.82E-04,0.000570092,0.000742694
1805,4,23,1805,4,30,18,1805.31,393,396.0482,1185906.18,1036909.395,3.82E-04,0.00057016,0.000742763
1805,4,30,1805,5,7,19,1805.329,352,396.0315,1186299.062,1037251.48,3.82E-04,0.000570224,0.000742827
1805,5,7,1805,5,14,20,1805.348,355,396.014,1186691.944,1037593.566,3.82E-04,0.000570289,0.000742892
1805,5,14,1805,5,21,21,1805.367,412,395.9955,1187084.826,1037935.651,3.82E-04,0.000570354,0.000742956
1805,5,21,1805,5,28,22,1805.386,328,395.9761,1187477.708,1038277.737,3.81E-04,0.000569418,0.000742021
1805,5,28,1805,6,4,23,1805.405,564,395.9557,1187870.59,1038619.822,3.81E-04,0.000569483,0.000742086
1805,6,4,1805,6,11,24,1805.425,376,395.9345,1188284.15,1038979.912,3.81E-04,0.000569551,0.000742154
1805,6,11,1805,6,18,25,1805.444,386,395.9123,1188677.032,1039321.998,3.81E-04,0.000569616,0.000742218
1805,6,18,1805,6,25,26,1805.463,360,395.8893,1189069.914,1039664.083,3.81E-04,0.00056968,0.000742283
1805,6,25,1805,7,2,27,1805.482,414,395.8654,1189462.796,1040006.169,3.81E-04,0.000569745,0.000742348
1805,7,2,1805,7,9,28,1805.501,395,395.8406,1189855.678,1040348.254,3.80E-04,0.000568809,0.000741412
1805,7,9,1805,7,16,29,1805.521,431,395.8149,1190269.238,1040708.344,3.80E-04,0.000568877,0.00074148
1805,7,16,1805,7,23,30,1805.54,323,395.7883,1190662.12,1041050.43,3.80E-04,0.000568942,0.000741545
1805,7,23,1805,7,30,31,1805.559,373,395.7609,1191055.002,1041392.515,3.80E-04,0.000569007,0.000741609
1805,7,30,1805,8,6,32,1805.578,395,395.7327,1191447.884,1041734.601,3.80E-04,0.000569071,0.000741674
1805,8,6,1805,8,13,33,1805.597,330,395.7036,1191840.766,1042076.686,3.80E-04,0.000569136,0.000741739
1805,8,13,1805,8,20,34,1805.616,315,395.6737,1192233.648,1042418.772,3.80E-04,0.000569201,0.000741803
1805,8,20,1805,8,27,35,1805.636,285,395.6429,1192647.208,1042778.862,3.79E-04,0.000568269,0.000740871
1805,8,27,1805,9,3,36,1805.655,292,395.6114,1193040.09,1043120.947,3.79E-04,0.000568333,0.000740936
1805,9,3,1805,9,10,37,1805.674,367,395.579,1193432.972,1043463.033,3.79E-04,0.000568398,0.000741001
1805,9,10,1805,9,17,38,1805.693,356,395.5458,1193825.854,1043805.118,3.79E-04,0.000568462,0.000741065
